row_id,order_id,order_date,ship_date,ship_mode
7137,CA-2012-163965,2012-11-20,2012-11-27,Standard Class
7138,CA-2012-163965,2012-11-20,2012-11-27,Standard Class
7139,CA-2012-163965,2012-11-20,2012-11-27,Standard Class
7140,CA-2012-163965,2012-11-20,2012-11-27,Standard Class
7141,CA-2014-128783,2014-09-08,2014-09-08,Same Day
7142,CA-2014-128783,2014-09-08,2014-09-08,Same Day
7143,CA-2011-122217,2011-11-24,2011-11-29,Standard Class
7144,US-2014-141558,2014-03-12,2014-03-17,Standard Class
7145,US-2014-141558,2014-03-12,2014-03-17,Standard Class
7146,US-2014-141558,2014-03-12,2014-03-17,Standard Class
7147,US-2014-141558,2014-03-12,2014-03-17,Standard Class
7148,CA-2013-139941,2013-06-13,2013-06-18,Standard Class
7149,CA-2013-139941,2013-06-13,2013-06-18,Standard Class
7150,CA-2012-166583,2012-06-26,2012-06-30,Standard Class
7151,CA-2014-100412,2014-12-23,2014-12-27,Standard Class
7152,CA-2014-142909,2014-12-23,2014-12-26,Second Class
7153,CA-2011-137911,2011-10-09,2011-10-15,Standard Class
7154,CA-2012-106208,2012-12-10,2012-12-15,Standard Class
7155,US-2012-136749,2012-12-25,2012-12-27,Second Class
7156,US-2012-136749,2012-12-25,2012-12-27,Second Class
7157,CA-2014-126718,2014-04-30,2014-05-05,Standard Class
7158,CA-2013-131380,2013-03-29,2013-04-01,Second Class
7159,CA-2013-131380,2013-03-29,2013-04-01,Second Class
7160,CA-2012-145835,2012-05-13,2012-05-18,Second Class
7161,CA-2012-145835,2012-05-13,2012-05-18,Second Class
7162,CA-2011-138709,2011-07-04,2011-07-09,Standard Class
7163,CA-2011-138709,2011-07-04,2011-07-09,Standard Class
7164,CA-2011-122070,2011-04-22,2011-04-24,Second Class
7165,CA-2011-122070,2011-04-22,2011-04-24,Second Class
7166,CA-2013-158610,2013-09-20,2013-09-23,First Class
7167,CA-2011-117464,2011-07-22,2011-07-24,Second Class
7168,CA-2011-117464,2011-07-22,2011-07-24,Second Class
7169,CA-2011-117464,2011-07-22,2011-07-24,Second Class
7170,CA-2011-117464,2011-07-22,2011-07-24,Second Class
7171,US-2014-168613,2014-10-09,2014-10-15,Standard Class
7172,CA-2014-125381,2014-04-26,2014-04-28,Second Class
7173,US-2014-141677,2014-03-27,2014-03-31,Standard Class
7174,US-2014-141677,2014-03-27,2014-03-31,Standard Class
7175,US-2014-141677,2014-03-27,2014-03-31,Standard Class
7176,US-2014-141677,2014-03-27,2014-03-31,Standard Class
7177,US-2014-141677,2014-03-27,2014-03-31,Standard Class
7178,CA-2014-133067,2014-05-05,2014-05-11,Standard Class
7179,CA-2014-133067,2014-05-05,2014-05-11,Standard Class
7180,US-2013-144351,2013-11-15,2013-11-19,Standard Class
7181,CA-2011-106054,2011-01-07,2011-01-08,First Class
7182,CA-2013-138667,2013-12-28,2013-12-31,Second Class
7183,CA-2014-150609,2014-05-01,2014-05-05,Standard Class
7184,CA-2014-128853,2014-04-22,2014-04-24,First Class
7185,CA-2014-133102,2014-08-18,2014-08-25,Standard Class
7186,CA-2014-133102,2014-08-18,2014-08-25,Standard Class
7187,CA-2014-133102,2014-08-18,2014-08-25,Standard Class
7188,CA-2014-133102,2014-08-18,2014-08-25,Standard Class
7189,CA-2014-133102,2014-08-18,2014-08-25,Standard Class
7190,CA-2013-164399,2013-11-13,2013-11-16,First Class
7191,CA-2013-164399,2013-11-13,2013-11-16,First Class
7192,CA-2013-116918,2013-10-02,2013-10-07,Second Class
7193,CA-2013-116918,2013-10-02,2013-10-07,Second Class
7194,CA-2013-110492,2013-02-12,2013-02-14,First Class
7195,CA-2013-110492,2013-02-12,2013-02-14,First Class
7196,CA-2013-147683,2013-11-14,2013-11-18,Standard Class
7197,CA-2011-116785,2011-04-26,2011-04-30,Standard Class
7198,CA-2011-116785,2011-04-26,2011-04-30,Standard Class
7199,US-2012-156797,2012-08-11,2012-08-15,Standard Class
7200,US-2012-156797,2012-08-11,2012-08-15,Standard Class
7201,CA-2013-104276,2013-11-28,2013-12-04,Standard Class
7202,CA-2013-104276,2013-11-28,2013-12-04,Standard Class
7203,CA-2013-120369,2013-10-29,2013-10-29,Same Day
7204,CA-2011-118276,2011-12-29,2012-01-02,Standard Class
7205,CA-2012-136658,2012-09-10,2012-09-17,Standard Class
7206,CA-2014-137414,2014-10-03,2014-10-07,Standard Class
7207,CA-2014-137414,2014-10-03,2014-10-07,Standard Class
7208,CA-2013-143476,2013-09-12,2013-09-14,First Class
7209,CA-2013-143476,2013-09-12,2013-09-14,First Class
7210,CA-2013-143476,2013-09-12,2013-09-14,First Class
7211,US-2013-119046,2013-06-03,2013-06-07,Standard Class
7212,US-2013-119046,2013-06-03,2013-06-07,Standard Class
7213,US-2013-119046,2013-06-03,2013-06-07,Standard Class
7214,CA-2014-154949,2014-10-16,2014-10-20,Standard Class
7215,CA-2012-103072,2012-09-27,2012-09-30,Second Class
7216,CA-2012-103072,2012-09-27,2012-09-30,Second Class
7217,CA-2012-150770,2012-05-03,2012-05-06,First Class
7218,CA-2012-150770,2012-05-03,2012-05-06,First Class
7219,CA-2012-150770,2012-05-03,2012-05-06,First Class
7220,CA-2012-150770,2012-05-03,2012-05-06,First Class
7221,CA-2014-154760,2014-01-10,2014-01-14,Standard Class
7222,US-2014-104437,2014-01-28,2014-02-01,Standard Class
7223,CA-2014-113075,2014-09-03,2014-09-07,Standard Class
7224,CA-2013-109953,2013-07-15,2013-07-19,Standard Class
7225,CA-2013-109953,2013-07-15,2013-07-19,Standard Class
7226,CA-2013-109953,2013-07-15,2013-07-19,Standard Class
7227,CA-2014-127397,2014-02-25,2014-03-01,Standard Class
7228,CA-2014-127397,2014-02-25,2014-03-01,Standard Class
7229,CA-2011-157546,2011-07-20,2011-07-22,First Class
7230,CA-2011-157546,2011-07-20,2011-07-22,First Class
7231,CA-2014-153843,2014-03-14,2014-03-16,First Class
7232,CA-2014-153843,2014-03-14,2014-03-16,First Class
7233,CA-2014-153843,2014-03-14,2014-03-16,First Class
7234,CA-2013-137337,2013-03-09,2013-03-13,Standard Class
7235,CA-2013-137337,2013-03-09,2013-03-13,Standard Class
7236,CA-2013-137337,2013-03-09,2013-03-13,Standard Class
7237,CA-2011-138737,2011-12-07,2011-12-10,First Class
7238,CA-2013-164924,2013-07-11,2013-07-11,Same Day
7239,CA-2013-101651,2013-12-25,2013-12-31,Standard Class
7240,CA-2013-101651,2013-12-25,2013-12-31,Standard Class
7241,CA-2014-136651,2014-04-24,2014-04-26,Second Class
7242,CA-2014-136651,2014-04-24,2014-04-26,Second Class
7243,CA-2014-136651,2014-04-24,2014-04-26,Second Class
7244,CA-2014-118892,2014-08-18,2014-08-23,Second Class
7245,US-2014-151127,2014-05-23,2014-05-26,First Class
7246,CA-2014-145807,2014-02-10,2014-02-14,Standard Class
7247,US-2011-127978,2011-03-03,2011-03-08,Standard Class
7248,US-2011-127978,2011-03-03,2011-03-08,Standard Class
7249,US-2011-127978,2011-03-03,2011-03-08,Standard Class
7250,CA-2012-158491,2012-06-04,2012-06-09,Second Class
7251,CA-2012-158491,2012-06-04,2012-06-09,Second Class
7252,CA-2013-116764,2013-08-28,2013-09-03,Standard Class
7253,CA-2013-152457,2013-09-13,2013-09-19,Standard Class
7254,CA-2013-152730,2013-05-31,2013-06-05,Standard Class
7255,CA-2013-152730,2013-05-31,2013-06-05,Standard Class
7256,CA-2013-152730,2013-05-31,2013-06-05,Standard Class
7257,CA-2013-152730,2013-05-31,2013-06-05,Standard Class
7258,CA-2013-152730,2013-05-31,2013-06-05,Standard Class
7259,CA-2013-152730,2013-05-31,2013-06-05,Standard Class
7260,CA-2013-152730,2013-05-31,2013-06-05,Standard Class
7261,CA-2013-152730,2013-05-31,2013-06-05,Standard Class
7262,CA-2014-137001,2014-06-11,2014-06-14,Second Class
7263,CA-2014-156363,2014-10-23,2014-10-29,Standard Class
7264,CA-2014-156363,2014-10-23,2014-10-29,Standard Class
7265,CA-2014-122056,2014-06-14,2014-06-18,Standard Class
7266,US-2011-143721,2011-11-23,2011-11-26,Second Class
7267,CA-2014-122987,2014-08-17,2014-08-17,Same Day
7268,CA-2014-122987,2014-08-17,2014-08-17,Same Day
7269,CA-2013-133368,2013-01-14,2013-01-20,Standard Class
7270,CA-2013-133368,2013-01-14,2013-01-20,Standard Class
7271,CA-2013-123337,2013-09-17,2013-09-23,Standard Class
7272,CA-2013-123337,2013-09-17,2013-09-23,Standard Class
7273,US-2013-150357,2013-10-11,2013-10-15,Standard Class
7274,US-2013-150357,2013-10-11,2013-10-15,Standard Class
7275,CA-2012-144519,2012-11-13,2012-11-17,Standard Class
7276,CA-2012-144519,2012-11-13,2012-11-17,Standard Class
7277,CA-2011-120670,2011-11-02,2011-11-06,Standard Class
7278,CA-2013-157217,2013-07-20,2013-07-22,First Class
7279,CA-2013-157217,2013-07-20,2013-07-22,First Class
7280,CA-2013-108224,2013-05-15,2013-05-15,Same Day
7281,CA-2012-162782,2012-02-21,2012-02-27,Standard Class
7282,CA-2014-159282,2014-10-17,2014-10-22,Standard Class
7283,CA-2014-155936,2014-06-23,2014-06-30,Standard Class
7284,CA-2014-169439,2014-09-10,2014-09-14,Standard Class
7285,CA-2014-169439,2014-09-10,2014-09-14,Standard Class
7286,CA-2014-151183,2014-10-15,2014-10-20,Standard Class
7287,CA-2013-149965,2013-06-21,2013-06-26,Standard Class
7288,CA-2013-149965,2013-06-21,2013-06-26,Standard Class
7289,CA-2011-158281,2011-09-02,2011-09-07,Standard Class
7290,CA-2013-153661,2013-01-30,2013-01-31,First Class
7291,CA-2013-153661,2013-01-30,2013-01-31,First Class
7292,CA-2013-153661,2013-01-30,2013-01-31,First Class
7293,CA-2014-109183,2014-12-05,2014-12-10,Standard Class
7294,CA-2013-113656,2013-01-23,2013-01-29,Standard Class
7295,CA-2012-148964,2012-05-26,2012-05-31,Standard Class
7296,CA-2011-111899,2011-05-04,2011-05-05,First Class
7297,CA-2011-111899,2011-05-04,2011-05-05,First Class
7298,CA-2012-101126,2012-02-10,2012-02-14,Second Class
7299,CA-2011-163468,2011-11-18,2011-11-21,First Class
7300,CA-2011-163468,2011-11-18,2011-11-21,First Class
7301,CA-2011-163468,2011-11-18,2011-11-21,First Class
7302,CA-2011-163468,2011-11-18,2011-11-21,First Class
7303,CA-2011-163468,2011-11-18,2011-11-21,First Class
7304,US-2014-117450,2014-09-05,2014-09-09,Standard Class
7305,US-2014-117450,2014-09-05,2014-09-09,Standard Class
7306,CA-2011-137274,2011-03-29,2011-04-02,Standard Class
7307,CA-2013-144092,2013-11-06,2013-11-08,Second Class
7308,CA-2013-144092,2013-11-06,2013-11-08,Second Class
7309,CA-2013-144092,2013-11-06,2013-11-08,Second Class
7310,CA-2014-112172,2014-06-11,2014-06-15,Second Class
7311,CA-2012-121699,2012-08-10,2012-08-14,Standard Class
7312,CA-2012-162761,2012-10-09,2012-10-13,Standard Class
7313,CA-2012-162761,2012-10-09,2012-10-13,Standard Class
7314,CA-2012-162761,2012-10-09,2012-10-13,Standard Class
7315,CA-2013-121377,2013-05-29,2013-06-03,Standard Class
7316,CA-2014-115322,2014-05-12,2014-05-17,Second Class
7317,CA-2013-132066,2013-10-17,2013-10-21,Standard Class
7318,CA-2014-158120,2014-11-18,2014-11-22,Standard Class
7319,CA-2014-158120,2014-11-18,2014-11-22,Standard Class
7320,CA-2014-100097,2014-11-27,2014-11-30,Second Class
7321,CA-2014-100097,2014-11-27,2014-11-30,Second Class
7322,CA-2014-167626,2014-09-04,2014-09-08,Standard Class
7323,CA-2014-167626,2014-09-04,2014-09-08,Standard Class
7324,US-2014-126053,2014-12-06,2014-12-09,First Class
7325,US-2014-126053,2014-12-06,2014-12-09,First Class
7326,US-2014-128447,2014-11-11,2014-11-18,Standard Class
7327,US-2014-128447,2014-11-11,2014-11-18,Standard Class
7328,US-2011-131275,2011-03-18,2011-03-24,Standard Class
7329,US-2011-131275,2011-03-18,2011-03-24,Standard Class
7330,US-2011-131275,2011-03-18,2011-03-24,Standard Class
7331,CA-2013-149349,2013-11-13,2013-11-14,First Class
7332,CA-2014-115119,2014-10-27,2014-10-31,Standard Class
7333,CA-2014-115119,2014-10-27,2014-10-31,Standard Class
7334,CA-2012-125563,2012-04-11,2012-04-17,Standard Class
7335,CA-2012-125563,2012-04-11,2012-04-17,Standard Class
7336,CA-2012-113152,2012-12-25,2012-12-30,Standard Class
7337,CA-2012-113152,2012-12-25,2012-12-30,Standard Class
7338,CA-2014-165155,2014-09-22,2014-09-24,First Class
7339,CA-2011-163412,2011-12-20,2011-12-23,Second Class
7340,CA-2012-159590,2012-07-18,2012-07-21,First Class
7341,CA-2011-116190,2011-07-26,2011-08-01,Standard Class
7342,CA-2011-116190,2011-07-26,2011-08-01,Standard Class
7343,CA-2011-116190,2011-07-26,2011-08-01,Standard Class
7344,CA-2011-168473,2011-12-26,2012-01-01,Standard Class
7345,CA-2014-168389,2014-12-12,2014-12-18,Standard Class
7346,CA-2014-168389,2014-12-12,2014-12-18,Standard Class
7347,CA-2014-168389,2014-12-12,2014-12-18,Standard Class
7348,CA-2014-168389,2014-12-12,2014-12-18,Standard Class
7349,CA-2011-130421,2011-03-03,2011-03-07,Standard Class
7350,CA-2014-142125,2014-10-22,2014-10-28,Standard Class
7351,CA-2014-142125,2014-10-22,2014-10-28,Standard Class
7352,CA-2014-141138,2014-11-11,2014-11-17,Standard Class
7353,CA-2014-152135,2014-03-17,2014-03-19,Second Class
7354,CA-2013-151974,2013-09-23,2013-09-30,Standard Class
7355,CA-2014-154102,2014-02-07,2014-02-14,Standard Class
7356,CA-2012-139780,2012-12-31,2013-01-02,Second Class
7357,CA-2013-114748,2013-10-10,2013-10-15,Standard Class
7358,CA-2013-114748,2013-10-10,2013-10-15,Standard Class
7359,US-2011-115189,2011-12-30,2012-01-03,Second Class
7360,US-2011-115189,2011-12-30,2012-01-03,Second Class
7361,CA-2013-163594,2013-04-13,2013-04-15,First Class
7362,CA-2013-163594,2013-04-13,2013-04-15,First Class
7363,CA-2013-163594,2013-04-13,2013-04-15,First Class
7364,CA-2013-127243,2013-11-29,2013-12-05,Standard Class
7365,CA-2013-127243,2013-11-29,2013-12-05,Standard Class
7366,CA-2013-127243,2013-11-29,2013-12-05,Standard Class
7367,CA-2013-127243,2013-11-29,2013-12-05,Standard Class
7368,CA-2013-127243,2013-11-29,2013-12-05,Standard Class
7369,CA-2014-161851,2014-04-16,2014-04-18,First Class
7370,CA-2012-110345,2012-03-09,2012-03-11,Second Class
7371,CA-2011-107769,2011-10-28,2011-11-01,Standard Class
7372,US-2014-123862,2014-01-08,2014-01-10,Second Class
7373,US-2014-123862,2014-01-08,2014-01-10,Second Class
7374,US-2014-123862,2014-01-08,2014-01-10,Second Class
7375,US-2014-123862,2014-01-08,2014-01-10,Second Class
7376,CA-2014-100580,2014-08-14,2014-08-21,Standard Class
7377,US-2014-145597,2014-11-03,2014-11-06,First Class
7378,CA-2011-132787,2011-09-19,2011-09-23,Standard Class
7379,CA-2012-136224,2012-05-31,2012-05-31,Same Day
7380,CA-2013-105732,2013-09-14,2013-09-19,Standard Class
7381,CA-2013-105732,2013-09-14,2013-09-19,Standard Class
7382,CA-2013-105732,2013-09-14,2013-09-19,Standard Class
7383,CA-2013-105732,2013-09-14,2013-09-19,Standard Class
7384,CA-2013-105732,2013-09-14,2013-09-19,Standard Class
7385,CA-2013-105732,2013-09-14,2013-09-19,Standard Class
7386,CA-2013-105732,2013-09-14,2013-09-19,Standard Class
7387,CA-2013-105732,2013-09-14,2013-09-19,Standard Class
7388,CA-2013-105732,2013-09-14,2013-09-19,Standard Class
7389,CA-2013-105732,2013-09-14,2013-09-19,Standard Class
7390,CA-2014-108035,2014-11-30,2014-12-04,Standard Class
7391,CA-2014-108035,2014-11-30,2014-12-04,Standard Class
7392,CA-2014-160031,2014-12-05,2014-12-08,Second Class
7393,CA-2014-147844,2014-05-03,2014-05-07,Standard Class
7394,CA-2014-147844,2014-05-03,2014-05-07,Standard Class
7395,CA-2014-147844,2014-05-03,2014-05-07,Standard Class
7396,CA-2013-110975,2013-12-26,2013-12-31,Standard Class
7397,CA-2013-110975,2013-12-26,2013-12-31,Standard Class
7398,CA-2011-141649,2011-09-30,2011-09-30,Same Day
7399,CA-2011-124807,2011-07-12,2011-07-15,Second Class
7400,CA-2011-124807,2011-07-12,2011-07-15,Second Class
7401,CA-2013-110009,2013-09-09,2013-09-14,Standard Class
7402,CA-2013-110009,2013-09-09,2013-09-14,Standard Class
7403,CA-2014-168172,2014-08-07,2014-08-11,Standard Class
7404,CA-2012-100146,2012-05-14,2012-05-19,Standard Class
7405,CA-2012-100146,2012-05-14,2012-05-19,Standard Class
7406,CA-2012-100146,2012-05-14,2012-05-19,Standard Class
7407,CA-2012-100146,2012-05-14,2012-05-19,Standard Class
7408,CA-2014-152079,2014-01-21,2014-01-22,First Class
7409,CA-2013-129728,2013-05-31,2013-06-07,Standard Class
7410,CA-2011-121769,2011-04-08,2011-04-12,Standard Class
7411,CA-2011-103058,2011-07-23,2011-07-24,First Class
7412,CA-2014-121125,2014-05-31,2014-06-04,Standard Class
7413,CA-2014-121125,2014-05-31,2014-06-04,Standard Class
7414,CA-2014-121125,2014-05-31,2014-06-04,Standard Class
7415,US-2013-114013,2013-03-14,2013-03-16,Second Class
7416,US-2013-114013,2013-03-14,2013-03-16,Second Class
7417,US-2013-114013,2013-03-14,2013-03-16,Second Class
7418,US-2013-114013,2013-03-14,2013-03-16,Second Class
7419,US-2013-114013,2013-03-14,2013-03-16,Second Class
7420,US-2013-114013,2013-03-14,2013-03-16,Second Class
7421,US-2013-114013,2013-03-14,2013-03-16,Second Class
7422,US-2013-114013,2013-03-14,2013-03-16,Second Class
7423,US-2013-114013,2013-03-14,2013-03-16,Second Class
7424,CA-2014-135069,2014-04-11,2014-04-15,Standard Class
7425,CA-2014-135069,2014-04-11,2014-04-15,Standard Class
7426,CA-2013-101693,2013-06-26,2013-06-28,Second Class
7427,CA-2013-101693,2013-06-26,2013-06-28,Second Class
7428,US-2011-164763,2011-03-17,2011-03-21,Standard Class
7429,US-2011-164763,2011-03-17,2011-03-21,Standard Class
7430,US-2011-164763,2011-03-17,2011-03-21,Standard Class
7431,US-2011-164763,2011-03-17,2011-03-21,Standard Class
7432,US-2011-164763,2011-03-17,2011-03-21,Standard Class
7433,CA-2011-161249,2011-08-09,2011-08-13,Standard Class
7434,CA-2011-161249,2011-08-09,2011-08-13,Standard Class
7435,CA-2012-148180,2012-07-26,2012-07-31,Standard Class
7436,CA-2012-148180,2012-07-26,2012-07-31,Standard Class
7437,CA-2012-148180,2012-07-26,2012-07-31,Standard Class
7438,CA-2011-165568,2011-02-16,2011-02-20,Standard Class
7439,CA-2012-145457,2012-03-24,2012-03-27,Second Class
7440,US-2014-163657,2014-09-03,2014-09-07,Standard Class
7441,US-2014-163657,2014-09-03,2014-09-07,Standard Class
7442,CA-2012-120446,2012-11-16,2012-11-18,First Class
7443,CA-2011-109932,2011-12-09,2011-12-11,First Class
7444,CA-2011-109932,2011-12-09,2011-12-11,First Class
7445,CA-2014-127474,2014-02-04,2014-02-08,Second Class
7446,CA-2014-127474,2014-02-04,2014-02-08,Second Class
7447,CA-2014-127474,2014-02-04,2014-02-08,Second Class
7448,CA-2014-127474,2014-02-04,2014-02-08,Second Class
7449,CA-2014-115448,2014-11-12,2014-11-15,First Class
7450,CA-2014-105669,2014-09-18,2014-09-23,Second Class
7451,CA-2014-105669,2014-09-18,2014-09-23,Second Class
7452,CA-2014-105669,2014-09-18,2014-09-23,Second Class
7453,CA-2014-105669,2014-09-18,2014-09-23,Second Class
7454,CA-2014-134796,2014-06-26,2014-07-02,Standard Class
7455,CA-2013-137743,2013-07-31,2013-08-05,Standard Class
7456,CA-2013-137743,2013-07-31,2013-08-05,Standard Class
7457,CA-2012-137974,2012-04-16,2012-04-18,First Class
7458,CA-2012-137974,2012-04-16,2012-04-18,First Class
7459,CA-2012-137974,2012-04-16,2012-04-18,First Class
7460,CA-2012-137974,2012-04-16,2012-04-18,First Class
7461,US-2012-136987,2012-04-11,2012-04-14,Second Class
7462,US-2012-136987,2012-04-11,2012-04-14,Second Class
7463,CA-2012-138485,2012-02-27,2012-03-01,Second Class
7464,CA-2013-103709,2013-09-09,2013-09-16,Standard Class
7465,CA-2013-103709,2013-09-09,2013-09-16,Standard Class
7466,CA-2013-103709,2013-09-09,2013-09-16,Standard Class
7467,CA-2013-138282,2013-05-20,2013-05-24,Standard Class
7468,CA-2014-148985,2014-11-12,2014-11-16,Second Class
7469,CA-2011-138100,2011-09-15,2011-09-20,Standard Class
7470,CA-2011-138100,2011-09-15,2011-09-20,Standard Class
7471,CA-2012-100734,2012-09-15,2012-09-20,Standard Class
7472,CA-2012-100734,2012-09-15,2012-09-20,Standard Class
7473,CA-2013-139997,2013-07-02,2013-07-04,First Class
7474,CA-2013-109652,2013-04-11,2013-04-16,Standard Class
7475,CA-2011-167199,2011-01-07,2011-01-11,Standard Class
7476,CA-2011-167199,2011-01-07,2011-01-11,Standard Class
7477,CA-2011-167199,2011-01-07,2011-01-11,Standard Class
7478,CA-2011-167199,2011-01-07,2011-01-11,Standard Class
7479,CA-2011-167199,2011-01-07,2011-01-11,Standard Class
7480,CA-2011-167199,2011-01-07,2011-01-11,Standard Class
7481,CA-2011-167199,2011-01-07,2011-01-11,Standard Class
7482,CA-2013-124583,2013-09-02,2013-09-04,Second Class
7483,CA-2011-113964,2011-09-23,2011-09-30,Standard Class
7484,CA-2011-129938,2011-12-15,2011-12-17,Second Class
7485,CA-2014-135111,2014-12-29,2015-01-03,Standard Class
7486,CA-2014-135111,2014-12-29,2015-01-03,Standard Class
7487,US-2012-134558,2012-12-19,2012-12-24,Second Class
7488,US-2012-134558,2012-12-19,2012-12-24,Second Class
7489,US-2012-134558,2012-12-19,2012-12-24,Second Class
7490,CA-2014-157196,2014-11-06,2014-11-10,Standard Class
7491,CA-2012-108672,2012-09-10,2012-09-16,Standard Class
7492,US-2014-118598,2014-11-17,2014-11-17,Same Day
7493,US-2014-160836,2014-09-12,2014-09-17,Standard Class
7494,US-2014-160836,2014-09-12,2014-09-17,Standard Class
7495,US-2014-160836,2014-09-12,2014-09-17,Standard Class
7496,CA-2014-121048,2014-07-15,2014-07-19,Standard Class
7497,CA-2014-121048,2014-07-15,2014-07-19,Standard Class
7498,CA-2014-121048,2014-07-15,2014-07-19,Standard Class
7499,CA-2014-121048,2014-07-15,2014-07-19,Standard Class
7500,CA-2014-121048,2014-07-15,2014-07-19,Standard Class
7501,CA-2014-121048,2014-07-15,2014-07-19,Standard Class
7502,CA-2014-121048,2014-07-15,2014-07-19,Standard Class
7503,US-2014-120117,2014-03-31,2014-03-31,Same Day
7504,US-2014-120117,2014-03-31,2014-03-31,Same Day
7505,CA-2013-158043,2013-01-31,2013-02-04,Second Class
7506,US-2014-106579,2014-06-09,2014-06-14,Standard Class
7507,CA-2011-115889,2011-11-02,2011-11-06,Standard Class
7508,CA-2011-115889,2011-11-02,2011-11-06,Standard Class
7509,US-2014-161935,2014-07-15,2014-07-19,Standard Class
7510,US-2014-161935,2014-07-15,2014-07-19,Standard Class
7511,US-2014-161935,2014-07-15,2014-07-19,Standard Class
7512,US-2014-161935,2014-07-15,2014-07-19,Standard Class
7513,US-2014-161935,2014-07-15,2014-07-19,Standard Class
7514,US-2014-161935,2014-07-15,2014-07-19,Standard Class
7515,US-2014-167920,2014-12-10,2014-12-13,Second Class
7516,US-2014-167920,2014-12-10,2014-12-13,Second Class
7517,US-2014-167920,2014-12-10,2014-12-13,Second Class
7518,US-2014-167920,2014-12-10,2014-12-13,Second Class
7519,US-2014-167920,2014-12-10,2014-12-13,Second Class
7520,US-2014-167920,2014-12-10,2014-12-13,Second Class
7521,US-2014-167920,2014-12-10,2014-12-13,Second Class
7522,CA-2013-162383,2013-09-06,2013-09-12,Standard Class
7523,CA-2013-162383,2013-09-06,2013-09-12,Standard Class
7524,CA-2013-162383,2013-09-06,2013-09-12,Standard Class
7525,CA-2011-125731,2011-09-10,2011-09-16,Standard Class
7526,CA-2011-125731,2011-09-10,2011-09-16,Standard Class
7527,US-2014-106145,2014-09-27,2014-09-27,Same Day
7528,US-2014-106145,2014-09-27,2014-09-27,Same Day
7529,US-2014-106145,2014-09-27,2014-09-27,Same Day
7530,US-2014-106145,2014-09-27,2014-09-27,Same Day
7531,US-2014-106145,2014-09-27,2014-09-27,Same Day
7532,CA-2013-107146,2013-06-18,2013-06-20,First Class
7533,CA-2013-107146,2013-06-18,2013-06-20,First Class
7534,US-2014-134642,2014-02-26,2014-03-02,Standard Class
7535,US-2014-134642,2014-02-26,2014-03-02,Standard Class
7536,US-2014-160143,2014-04-01,2014-04-08,Standard Class
7537,CA-2014-103415,2014-12-04,2014-12-09,Standard Class
7538,CA-2013-106460,2013-02-19,2013-02-22,Second Class
7539,US-2014-112347,2014-12-03,2014-12-07,Standard Class
7540,US-2014-112347,2014-12-03,2014-12-07,Standard Class
7541,US-2014-112347,2014-12-03,2014-12-07,Standard Class
7542,US-2014-112347,2014-12-03,2014-12-07,Standard Class
7543,US-2014-112347,2014-12-03,2014-12-07,Standard Class
7544,US-2014-112347,2014-12-03,2014-12-07,Standard Class
7545,US-2014-112347,2014-12-03,2014-12-07,Standard Class
7546,CA-2011-103492,2011-10-10,2011-10-15,Standard Class
7547,CA-2011-103492,2011-10-10,2011-10-15,Standard Class
7548,CA-2011-103492,2011-10-10,2011-10-15,Standard Class
7549,CA-2011-103492,2011-10-10,2011-10-15,Standard Class
7550,CA-2013-136595,2013-09-06,2013-09-08,First Class
7551,CA-2011-140396,2011-11-20,2011-11-25,Standard Class
7552,CA-2011-140396,2011-11-20,2011-11-25,Standard Class
7553,CA-2011-140396,2011-11-20,2011-11-25,Standard Class
7554,CA-2011-140396,2011-11-20,2011-11-25,Standard Class
7555,CA-2011-114181,2011-05-10,2011-05-14,Second Class
7556,CA-2011-114181,2011-05-10,2011-05-14,Second Class
7557,CA-2014-159506,2014-11-28,2014-12-03,Standard Class
7558,CA-2014-159506,2014-11-28,2014-12-03,Standard Class
7559,US-2011-137155,2011-11-01,2011-11-05,Standard Class
7560,US-2011-137155,2011-11-01,2011-11-05,Standard Class
7561,US-2011-137155,2011-11-01,2011-11-05,Standard Class
7562,CA-2013-105746,2013-12-31,2014-01-02,First Class
7563,US-2013-104815,2013-09-04,2013-09-08,Standard Class
7564,CA-2014-157672,2014-10-06,2014-10-08,First Class
7565,US-2013-166660,2013-01-30,2013-02-01,Second Class
7566,US-2013-166660,2013-01-30,2013-02-01,Second Class
7567,CA-2014-140802,2014-04-22,2014-04-24,First Class
7568,CA-2014-140802,2014-04-22,2014-04-24,First Class
7569,CA-2011-133830,2011-12-05,2011-12-10,Standard Class
7570,CA-2011-133830,2011-12-05,2011-12-10,Standard Class
7571,CA-2011-133830,2011-12-05,2011-12-10,Standard Class
7572,CA-2011-100916,2011-10-21,2011-10-26,Standard Class
7573,CA-2011-100916,2011-10-21,2011-10-26,Standard Class
7574,CA-2011-100916,2011-10-21,2011-10-26,Standard Class
7575,CA-2012-129532,2012-12-08,2012-12-12,Standard Class
7576,CA-2012-129532,2012-12-08,2012-12-12,Standard Class
7577,CA-2011-134726,2011-11-02,2011-11-07,Second Class
7578,CA-2011-134726,2011-11-02,2011-11-07,Second Class
7579,CA-2013-138597,2013-12-19,2013-12-22,First Class
7580,CA-2012-123113,2012-11-23,2012-11-27,Second Class
7581,CA-2012-123113,2012-11-23,2012-11-27,Second Class
7582,CA-2012-169656,2012-08-13,2012-08-16,First Class
7583,CA-2012-142734,2012-04-16,2012-04-21,Standard Class
