row_id,sales,quantity,discount,profit
7937,13.92,3,0.2,4.872
7938,2518.29,9,0.0,654.7554
7939,540.57,3,0.0,140.5482
7940,221.056,8,0.2,77.3696
7941,81.424,2,0.2,-9.1602
7942,134.8,10,0.0,35.048
7943,39.582,9,0.8,-59.373
7944,44.688,7,0.2,5.0274
7945,31.744,2,0.2,2.3808
7946,40.98,5,0.8,-65.568
7947,3.168,3,0.8,-5.0688
7948,18.84,5,0.2,-3.5325
7949,362.25,6,0.3,0.0
7950,63.552,6,0.6,-34.9536
7951,129.552,3,0.2,-22.6716
7952,5.984,2,0.2,2.244
7953,861.76,4,0.0,249.9104
7954,66.96,4,0.0,2.6784
7955,6.24,2,0.0,3.0576
7956,435.168,4,0.2,-59.8356
7957,14.9,5,0.0,6.854
7958,15.8,4,0.0,4.108
7959,72.9,5,0.0,26.973
7960,206.352,3,0.2,5.1588
7961,7.992,1,0.2,2.6973
7962,81.36,5,0.2,-19.323
7963,20.232,8,0.7,-16.1856
7964,389.056,4,0.2,48.632
7965,20.736,4,0.2,7.2576
7966,41.472,8,0.2,14.5152
7967,33.36,4,0.0,16.68
7968,90.882,3,0.7,-190.8522
7969,15.992,1,0.2,-2.9985
7970,120.784,1,0.2,13.5882
7971,519.792,4,0.4,-112.6216
7972,31.176,3,0.2,-5.4558
7973,10.368,2,0.2,3.6288
7974,2.724,2,0.7,-1.9068
7975,254.352,3,0.2,0.0
7976,3.762,3,0.7,-2.7588
7977,10.272,3,0.2,3.21
7978,659.97,3,0.0,197.991
7979,113.73,3,0.0,32.9817
7980,5.104,1,0.2,1.6588
7981,16.448,2,0.2,5.5512
7982,81.92,4,0.0,22.1184
7983,254.9,5,0.0,76.47
7984,15.12,5,0.2,4.914
7985,7.872,3,0.2,0.8856
7986,8.32,5,0.2,2.808
7987,89.95,5,0.0,43.176
7988,25.2,4,0.0,11.592
7989,37.59,3,0.0,17.6673
7990,14.97,1,0.0,4.1916
7991,1.98,2,0.0,0.891
7992,39.936,4,0.7,-26.624
7993,18.464,2,0.2,2.308
7994,4.896,3,0.7,-3.4272
7995,145.764,6,0.7,-247.7988
7996,9.612,6,0.7,-7.3692
7997,199.75,5,0.0,87.89
7998,1673.184,12,0.2,20.9148
7999,12.18,7,0.0,3.8976
8000,57.68,4,0.0,19.0344
8001,263.96,4,0.0,76.5484
8002,299.94,6,0.0,128.9742
8003,25.76,7,0.0,0.5152
8004,271.9,2,0.0,78.851
8005,45.84,3,0.0,15.5856
8006,9.82,2,0.0,3.2406
8007,93.36,12,0.0,0.9336
8008,541.24,4,0.0,5.4124
8009,106.32,3,0.0,49.9704
8010,1323.9,5,0.0,383.931
8011,126.624,6,0.2,41.1528
8012,125.944,7,0.2,15.743
8013,663.92,5,0.2,207.475
8014,120.0,8,0.0,13.2
8015,3.29,1,0.0,1.4805
8016,18.84,3,0.0,6.0288
8017,60.672,6,0.2,12.8928
8018,30.816,9,0.2,2.6964
8019,52.792,1,0.2,4.6193
8020,83.9,10,0.0,20.975
8021,11.76,2,0.0,5.7624
8022,4.992,3,0.8,-12.9792
8023,87.92,5,0.2,29.673
8024,657.93,5,0.3,-93.99
8025,1.044,1,0.8,-1.827
8026,210.68,2,0.0,50.5632
8027,78.8,1,0.0,1.576
8028,19.99,1,0.0,6.7966
8029,772.68,4,0.0,108.1752
8030,106.08,6,0.2,-9.282
8031,23.076,3,0.6,-10.9611
8032,25.92,5,0.2,9.072
8033,47.952,3,0.2,16.1838
8034,0.984,2,0.8,-1.476
8035,75.384,9,0.6,-20.7306
8036,4.608,2,0.2,1.6704
8037,37.68,6,0.0,16.956
8038,41.91,3,0.0,10.8966
8039,435.999,3,0.15,5.1294
8040,388.704,6,0.2,38.8704
8041,572.58,6,0.0,34.3548
8042,33.18,2,0.0,11.613
8043,63.88,4,0.0,24.9132
8044,26.72,1,0.0,11.7568
8045,295.056,9,0.2,106.9578
8046,393.25,5,0.0,129.7725
8047,2.214,3,0.7,-1.476
8048,16.272,3,0.2,5.2884
8049,706.86,7,0.0,197.9208
8050,5.97,5,0.7,-4.577
8051,21.184,1,0.2,4.7664
8052,41.376,6,0.2,3.1032
8053,17.94,3,0.0,4.485
8054,2.655,1,0.7,-1.8585
8055,892.35,5,0.0,267.705
8056,307.666,2,0.15,28.9568
8057,728.82,9,0.0,29.1528
8058,41.36,5,0.2,13.959
8059,43.176,3,0.2,15.1116
8060,4.16,2,0.0,1.7472
8061,61.4,5,0.0,28.858
8062,24.448,2,0.2,8.8624
8063,263.96,4,0.0,71.2692
8064,359.97,3,0.0,100.7916
8065,12.96,2,0.0,6.2208
8066,116.82,3,0.0,5.841
8067,276.784,2,0.2,89.9548
8068,239.97,3,0.0,86.3892
8069,16.02,6,0.0,6.0876
8070,454.56,5,0.2,-107.958
8071,141.42,5,0.6,-187.3815
8072,310.744,4,0.3,-26.6352
8073,12.736,4,0.2,2.2288
8074,6.47,5,0.8,-9.705
8075,13.748,14,0.8,-22.6842
8076,15.224,2,0.8,-38.8212
8077,27.42,3,0.0,9.3228
8078,165.98,1,0.0,74.691
8079,75.0,3,0.0,18.0
8080,134.272,8,0.2,46.9952
8081,146.544,6,0.2,47.6268
8082,131.904,3,0.2,47.8152
8083,203.88,5,0.2,20.388
8084,14.301,7,0.7,-10.4874
8085,718.64,10,0.2,-161.694
8086,61.1,5,0.0,18.33
8087,28.08,3,0.2,5.265
8088,10.496,4,0.2,1.1808
8089,39.92,2,0.2,12.974
8090,77.58,9,0.0,20.1708
8091,269.36,7,0.0,70.0336
8092,5.76,2,0.0,2.8224
8093,109.9,5,0.0,32.97
8094,23.88,3,0.0,10.5072
8095,26.2,4,0.0,12.052
8096,12.96,2,0.0,6.2208
8097,234.95,5,0.0,32.893
8098,118.25,5,0.0,34.2925
8099,4.28,1,0.0,1.926
8100,26.85,3,0.0,5.1015
8101,3357.6,3,0.2,377.73
8102,8.26,2,0.0,3.7996
8103,2973.32,7,0.2,334.4985
8104,104.79,7,0.0,29.3412
8105,775.728,6,0.2,58.1796
8106,89.0664,1,0.32,-17.0274
8107,175.44,6,0.2,52.632
8108,438.336,4,0.2,-87.6672
8109,215.544,4,0.3,-58.5048
8110,55.584,6,0.2,20.844
8111,127.386,2,0.3,-25.4772
8112,248.43,5,0.3,-17.745
8113,11.648,4,0.8,-30.8672
8114,85.246,2,0.3,-1.2178
8115,20.64,5,0.2,2.322
8116,148.02,3,0.0,41.4456
8117,33.29,1,0.0,7.9896
8118,204.95,5,0.0,100.4255
8119,526.344,4,0.3,-75.192
8120,41.96,2,0.0,10.9096
8121,451.152,3,0.2,0.0
8122,31.504,11,0.2,11.0264
8123,30.672,3,0.2,9.585
8124,1079.976,4,0.4,125.9972
8125,161.568,2,0.2,-28.2744
8126,2.934,3,0.8,-4.9878
8127,18.528,2,0.2,4.4004
8128,670.752,3,0.2,-125.766
8129,64.96,5,0.6,-43.848
8130,41.94,2,0.0,15.0984
8131,11.96,2,0.0,5.8604
8132,13.12,4,0.0,3.8048
8133,535.41,3,0.0,160.623
8134,72.78,3,0.6,-70.9605
8135,36.84,3,0.0,17.3148
8136,87.71,7,0.0,41.2237
8137,562.2925,7,0.45,-255.5875
8138,56.52,9,0.0,21.4776
8139,11.264,8,0.2,1.2672
8140,284.08,10,0.2,24.857
8141,18.496,4,0.2,6.7048
8142,14.73,3,0.0,7.2177
8143,186.54,3,0.0,50.3658
8144,557.728,4,0.2,6.9716
8145,159.968,4,0.2,-31.9936
8146,471.9,6,0.0,155.727
8147,3.52,2,0.0,1.6896
8148,49.12,4,0.0,23.0864
8149,20.16,7,0.0,9.8784
8150,10.68,2,0.0,5.0196
8151,141.96,2,0.0,39.7488
8152,32.48,2,0.0,4.872
8153,20.04,3,0.0,9.6192
8154,13999.96,4,0.0,6719.9808
8155,238.0,2,0.0,38.08
8156,61.96,2,0.0,27.882
8157,239.372,2,0.3,-23.9372
8158,595.0,5,0.0,95.2
8159,16.032,3,0.2,5.6112
8160,199.75,5,0.0,87.89
8161,227.96,2,0.0,36.4736
8162,293.52,6,0.0,76.3152
8163,307.98,2,0.0,89.3142
8164,96.96,6,0.0,33.936
8165,117.488,7,0.2,41.1208
8166,11.952,3,0.2,4.1832
8167,512.499,3,0.15,-30.147
8168,863.128,7,0.2,-32.3673
8169,2036.86,7,0.0,366.6348
8170,449.568,2,0.2,-73.0548
8171,108.96,3,0.0,32.688
8172,264.18,7,0.0,68.6868
8173,2.88,1,0.0,1.4112
8174,41.904,6,0.2,14.1426
8175,23.92,4,0.0,4.0664
8176,156.512,4,0.2,52.8228
8177,128.34,6,0.0,37.2186
8178,474.95,5,0.0,142.485
8179,999.98,2,0.0,449.991
8180,277.5,4,0.5,-188.7
8181,1252.704,8,0.4,-480.2032
8182,110.97,5,0.4,-24.0435
8183,22.608,3,0.6,-10.1736
8184,1.892,1,0.6,-0.9933
8185,63.312,3,0.2,20.5764
8186,7.824,1,0.2,2.934
8187,170.072,4,0.3,-12.148
8188,62.82,9,0.0,29.5254
8189,19.44,3,0.0,9.3312
8190,7.38,1,0.0,3.6162
8191,38.88,6,0.0,18.6624
8192,187.76,4,0.0,76.9816
8193,6.048,7,0.7,-4.2336
8194,98.352,3,0.2,9.8352
8195,335.744,2,0.2,25.1808
8196,8.96,2,0.0,4.3904
8197,89.568,4,0.2,-1.1196
8198,71.96,5,0.2,7.196
8199,15.552,3,0.2,5.4432
8200,10.43,5,0.8,-18.2525
8201,72.784,1,0.2,-18.196
8202,67.15,5,0.0,16.7875
8203,549.98,2,0.0,142.9948
8204,11.82,3,0.0,4.728
8205,4643.8,4,0.0,2229.024
8206,577.764,2,0.1,115.5528
8207,191.5155,1,0.45,-76.6062
8208,2.624,1,0.2,0.4264
8209,1369.764,6,0.7,-913.176
8210,294.368,4,0.2,-58.8736
8211,81.568,2,0.2,7.1372
8212,44.46,5,0.6,-17.784
8213,314.088,3,0.2,19.6305
8214,6.336,4,0.7,-4.6464
8215,10.48,1,0.2,3.799
8216,2.469,1,0.7,-1.8106
8217,3.264,2,0.7,-2.2848
8218,4.344,3,0.2,0.8688
8219,31.776,3,0.6,-19.0656
8220,4.928,2,0.2,1.7248
8221,1.788,3,0.8,-3.0396
8222,15.072,4,0.2,-3.768
8223,12.624,2,0.2,-2.5248
8224,185.88,6,0.0,83.646
8225,12.96,2,0.0,6.2208
8226,189.7,10,0.0,91.056
8227,40.99,1,0.0,20.0851
8228,82.64,2,0.0,7.4376
8229,31.02,2,0.0,8.0652
8230,89.97,3,0.0,37.7874
8231,35.97,3,0.0,9.7119
8232,1266.86,7,0.0,291.3778
8233,169.45,5,0.0,42.3625
8234,40.68,2,0.0,0.4068
8235,3.328,2,0.2,0.416
8236,933.262,4,0.45,-458.1468
8237,2803.92,5,0.2,0.0
8238,4.768,2,0.2,-0.7748
8239,6.672,1,0.2,2.502
8240,4.448,2,0.2,1.112
8241,43.936,4,0.2,6.0412
8242,23.744,2,0.2,8.3104
8243,357.0,3,0.0,57.12
8244,806.336,8,0.2,50.396
8245,85.44,3,0.0,31.6128
8246,344.91,3,0.0,10.3473
8247,70.97,5,0.8,-191.619
8248,36.784,2,0.2,3.6784
8249,743.988,2,0.4,-123.998
8250,11.212,2,0.8,-16.818
8251,4.712,2,0.6,-1.8848
8252,180.98,5,0.8,-470.548
8253,60.416,2,0.2,6.0416
8254,299.99,1,0.0,89.997
8255,192.16,4,0.0,92.2368
8256,242.624,8,0.2,27.2952
8257,46.74,3,0.0,11.685
8258,174.95,5,0.0,12.2465
8259,100.704,6,0.2,37.764
8260,368.91,9,0.0,180.7659
8261,8.02,1,0.0,3.7694
8262,171.04,4,0.0,44.4704
8263,19.44,3,0.0,9.3312
8264,13.092,4,0.7,-10.0372
8265,122.94,3,0.0,30.735
8266,35.448,7,0.2,12.8499
8267,19.98,2,0.0,5.1948
8268,69.375,1,0.5,-47.175
8269,31.68,4,0.2,2.772
8270,2003.168,4,0.2,250.396
8271,9.344,2,0.2,3.1536
8272,2563.056,8,0.1,313.2624
8273,387.136,4,0.2,4.8392
8274,3.424,1,0.2,0.2996
8275,1085.42,7,0.0,282.2092
8276,43.056,9,0.2,15.6078
8277,3.762,3,0.7,-2.7588
8278,34.86,2,0.7,-26.726
8279,432.456,3,0.2,32.4342
8280,675.06,3,0.0,87.7578
8281,65.232,3,0.2,22.0158
8282,207.0,3,0.2,25.875
8283,600.53,2,0.3,137.264
8284,59.904,2,0.2,14.2272
8285,637.44,8,0.2,135.456
8286,51.756,3,0.6,-33.6414
8287,31.104,6,0.2,10.8864
8288,47.96,5,0.2,4.1965
8289,158.928,7,0.2,41.7186
8290,211.248,6,0.2,15.8436
8291,5.552,2,0.2,-1.041
8292,2.952,1,0.2,0.9963
8293,10.332,3,0.7,-7.5768
8294,18.368,4,0.2,5.9696
8295,299.9,2,0.0,74.975
8296,26.55,9,0.0,12.744
8297,111.98,2,0.0,26.8752
8298,4.928,2,0.2,0.7392
8299,11.784,3,0.2,4.2717
8300,7.98,3,0.0,2.0748
8301,180.96,2,0.0,81.432
8302,1649.95,5,0.0,659.98
8303,362.352,3,0.2,45.294
8304,73.584,2,0.2,8.2782
8305,486.368,4,0.2,36.4776
8306,32.4,5,0.0,15.552
8307,41.86,7,0.0,19.2556
8308,77.56,2,0.0,35.6776
8309,37.17,9,0.0,11.151
8310,137.352,3,0.2,8.5845
8311,376.509,3,0.3,-43.0296
8312,62.72,4,0.0,24.4608
8313,2939.93,7,0.0,764.3818
8314,512.358,3,0.3,-14.6388
8315,3.488,2,0.2,0.5668
8316,22.288,7,0.2,3.9004
8317,16.032,3,0.2,5.6112
8318,1.752,1,0.2,0.1533
8319,20.992,8,0.2,2.3616
8320,11.21,1,0.0,3.363
8321,45.04,2,0.2,4.504
8322,15.624,2,0.8,-24.9984
8323,8.74,2,0.0,2.2724
8324,44.75,5,0.0,20.585
8325,61.68,5,0.2,5.397
8326,158.376,3,0.2,13.8579
8327,2.864,4,0.8,-4.5824
8328,94.192,7,0.8,-164.836
8329,143.7,3,0.0,68.976
8330,6.48,1,0.0,3.1104
8331,7.88,4,0.0,2.5216
8332,11.21,1,0.0,3.363
8333,354.9,5,0.0,88.725
8334,17.94,3,0.0,8.7906
8335,51.8,4,0.0,23.31
8336,299.52,9,0.0,149.76
8337,7.7,2,0.0,3.157
8338,23.92,4,0.0,11.7208
8339,498.0,5,0.0,184.26
8340,436.704,6,0.2,-38.2116
8341,32.4,5,0.0,15.552
8342,61.44,3,0.0,16.5888
8343,73.36,7,0.0,19.8072
8344,59.2,5,0.2,22.2
8345,32.952,3,0.2,6.5904
8346,218.376,3,0.2,-10.9188
8347,31.4,5,0.0,13.188
8348,9.48,1,0.0,3.792
8349,209.5,10,0.0,58.66
8350,24.3,5,0.0,10.449
8351,6.48,1,0.0,3.1104
8352,32.448,2,0.2,7.3008
8353,26.388,4,0.7,-17.592
8354,373.47,5,0.4,-112.041
8355,64.2,5,0.7,-44.94
8356,8.0,2,0.2,2.8
8357,186.54,3,0.0,41.0388
8358,87.08,7,0.0,24.3824
8359,105.584,2,0.2,9.2386
8360,217.44,6,0.0,91.3248
8361,31.744,2,0.2,3.968
8362,5.432,2,0.8,-13.58
8363,913.43,5,0.3,-169.637
8364,372.144,3,0.2,27.9108
8365,751.984,2,0.2,84.5982
8366,604.768,4,0.2,60.4768
8367,27.36,4,0.0,7.3872
8368,20.56,2,0.0,9.6632
8369,83.92,5,0.2,31.47
8370,902.712,3,0.2,33.8517
8371,120.666,2,0.15,21.294
8372,4.984,1,0.8,-8.4728
8373,82.26,3,0.0,33.7266
8374,29.74,1,0.0,4.461
8375,87.36,6,0.0,23.5872
8376,56.16,6,0.2,17.55
8377,64.384,1,0.2,8.048
8378,64.784,1,0.2,-14.5764
8379,15.552,3,0.2,5.6376
8380,223.888,7,0.2,69.965
8381,10.896,3,0.2,3.405
8382,84.784,2,0.2,-20.1362
8383,241.5,4,0.3,0.0
8384,59.97,3,0.0,14.9925
8385,13.36,2,0.0,6.4128
8386,11.808,3,0.2,4.1328
8387,16.24,1,0.0,2.436
8388,77.55,5,0.0,21.714
8389,76.12,2,0.0,22.0748
8390,17.184,6,0.2,6.2292
8391,11.76,2,0.0,5.7624
8392,27.46,2,0.0,9.8856
8393,137.94,3,0.0,35.8644
8394,111.15,5,0.0,48.906
8395,901.95,3,0.0,297.6435
8396,366.009,3,0.3,-47.0583
8397,310.688,7,0.2,108.7408
8398,7.68,5,0.8,-11.52
8399,155.372,2,0.3,-35.5136
8400,10.744,1,0.2,0.8058
8401,232.4,5,0.2,78.435
8402,164.646,3,0.1,12.8058
8403,22.68,2,0.0,11.1132
8404,105.52,4,0.0,48.5392
8405,83.92,4,0.0,5.8744
8406,141.9,5,0.0,58.179
8407,39.98,2,0.0,9.1954
8408,28.91,7,0.0,8.673
8409,174.95,5,0.0,45.487
8410,110.528,4,0.2,38.6848
8411,630.024,4,0.4,-199.5076
8412,27.86,7,0.0,9.1938
8413,933.408,4,0.3,-173.3472
8414,51.84,10,0.2,18.144
8415,165.6,3,0.2,-6.21
8416,106.32,3,0.0,49.9704
8417,147.92,5,0.2,46.225
8418,104.28,3,0.0,26.07
8419,286.85,1,0.0,63.107
8420,66.96,4,0.0,2.6784
8421,199.98,2,0.0,87.9912
8422,45.0,3,0.0,4.95
8423,17.9,5,0.0,8.771
8424,40.48,2,0.0,17.4064
8425,2154.9,5,0.0,129.294
8426,18.432,8,0.7,-12.288
8427,10.944,2,0.2,0.9576
8428,4.36,2,0.0,0.1744
8429,62.352,6,0.2,-10.9116
8430,303.92,5,0.2,-30.392
8431,129.3,2,0.0,6.465
8432,274.2,10,0.0,112.422
8433,6.048,4,0.2,-1.3608
8434,6.848,2,0.2,2.14
8435,9.96,5,0.6,-6.723
8436,8.552,2,0.8,-13.6832
8437,45.584,11,0.2,16.5242
8438,25.488,2,0.2,4.4604
8439,136.96,4,0.2,51.36
8440,49.616,2,0.2,4.9616
8441,10.584,3,0.2,3.4398
8442,84.416,4,0.2,27.4352
8443,431.94,2,0.4,-71.99
8444,2.043,1,0.7,-1.4982
8445,68.238,3,0.4,-12.5103
8446,240.744,4,0.3,-13.7568
8447,35.0,4,0.0,14.7
8448,210.68,2,0.0,50.5632
8449,637.896,3,0.3,-127.5792
8450,43.44,8,0.0,21.2856
8451,2.22,1,0.0,0.666
8452,1679.96,5,0.2,125.997
8453,344.372,4,0.3,-93.4724
8454,1554.936,3,0.2,77.7468
8455,127.88,5,0.6,-67.137
8456,222.384,2,0.2,22.2384
8457,106.869,3,0.3,-29.0073
8458,3.564,3,0.8,-6.237
8459,25.68,3,0.8,-39.804
8460,12.384,3,0.8,-19.8144
8461,25.3,5,0.0,11.891
8462,95.94,3,0.0,9.594
8463,7.5,2,0.0,3.6
8464,302.376,3,0.2,22.6782
8465,46.688,4,0.2,-2.918
8466,17.94,3,0.0,3.0498
8467,370.14,3,0.0,144.3546
8468,8.928,2,0.2,3.1248
8469,2678.94,6,0.0,241.1046
8470,387.136,4,0.2,-14.5176
8471,45.408,2,0.2,11.9196
8472,77.952,3,0.2,-11.6928
8473,3.0,1,0.2,1.05
8474,9.952,1,0.2,0.9952
8475,37.896,4,0.7,-29.0536
8476,65.584,2,0.2,23.7742
8477,44.784,1,0.2,16.2342
8478,1035.8,4,0.0,269.308
8479,5.76,2,0.0,1.6704
8480,19.98,2,0.0,8.991
8481,35.98,2,0.0,10.0744
8482,16.656,3,0.2,3.3312
8483,20.7,2,0.0,9.936
8484,83.7,5,0.0,41.013
8485,199.8,10,0.0,71.928
8486,45.68,2,0.0,21.0128
8487,110.96,2,0.0,53.2608
8488,11.94,3,0.0,5.97
8489,8749.95,5,0.0,2799.984
8490,36.4,8,0.0,18.2
8491,18.69,7,0.0,7.1022
8492,5.94,3,0.0,0.1188
8493,60.736,8,0.2,20.4984
8494,479.976,3,0.2,161.9919
8495,6.08,1,0.8,-10.336
8496,165.6,3,0.2,-6.21
8497,59.52,3,0.0,15.4752
8498,479.97,3,0.0,177.5889
8499,18.62,2,0.0,5.3998
8500,49.632,6,0.2,16.7508
8501,97.82,2,0.0,45.9754
8502,15.984,2,0.2,1.1988
8503,184.752,3,0.2,-20.7846
8504,12.96,2,0.0,6.2208
8505,366.744,4,0.3,-110.0232
8506,8.856,9,0.8,-14.1696
8507,27.96,5,0.2,8.388
8508,146.352,3,0.2,49.3938
8509,175.23,11,0.0,61.3305
8510,125.99,1,0.0,31.4975
8511,23.0,2,0.0,10.35
8512,25.584,2,0.2,8.9544
8513,73.784,2,0.6,-77.4732
8514,20.736,4,0.2,7.2576
8515,17.52,3,0.0,8.2344
8516,35.76,12,0.0,10.0128
8517,3.64,2,0.0,0.9828
8518,30.336,6,0.6,-17.4432
8519,12.99,1,0.0,1.5588
8520,182.22,3,0.0,45.555
8521,302.94,3,0.0,18.1764
8522,54.992,14,0.2,8.9362
8523,12.99,1,0.0,0.2598
8524,55.86,7,0.0,27.93
8525,44.376,2,0.4,-7.396
8526,51.264,6,0.2,7.6896
8527,5.193,3,0.7,-3.462
8528,159.984,2,0.2,43.9956
8529,54.224,2,0.2,3.389
8530,241.424,2,0.2,-36.2136
8531,33.36,4,0.0,16.68
8532,13.76,2,0.0,6.3296
8533,496.86,7,0.0,24.843
8534,389.97,3,0.0,35.0973
8535,9.82,2,0.0,4.8118
8536,56.4,3,0.0,3.384
8537,18.312,4,0.7,-12.208
8538,25.92,5,0.2,9.072
8539,8.016,3,0.2,1.002
8540,479.984,2,0.2,59.998
8541,30.84,5,0.2,9.6375
8542,33.568,2,0.2,1.6784
8543,422.625,7,0.3,0.0
8544,199.98,2,0.0,83.9916
8545,20.24,1,0.0,8.7032
8546,39.92,4,0.0,11.1776
8547,32.54,2,0.0,15.9446
8548,39.0,3,0.0,17.55
8549,12.6,4,0.0,6.048
8550,24.64,4,0.2,4.004
8551,6.264,3,0.2,2.0358
8552,14.432,4,0.2,3.4276
8553,719.976,3,0.2,134.9955
8554,239.92,8,0.0,23.992
8555,1056.86,7,0.0,158.529
8556,447.944,7,0.2,89.5888
8557,150.408,9,0.2,-33.8418
8558,453.576,3,0.2,39.6879
8559,45.36,9,0.2,14.742
8560,287.88,3,0.2,35.985
8561,131.88,3,0.2,14.8365
8562,2.328,2,0.6,-0.7566
8563,1454.9,5,0.0,378.274
8564,4.842,3,0.7,-3.5508
8565,220.704,6,0.2,-8.2764
8566,67.176,3,0.2,6.7176
8567,15.232,4,0.2,5.5216
8568,31.104,6,0.2,10.8864
8569,968.744,7,0.2,314.8418
8570,222.352,13,0.2,77.8232
8571,479.984,2,0.2,89.997
8572,10.272,3,0.2,3.21
8573,998.85,5,0.4,-199.77
8574,24.56,2,0.0,11.5432
8575,5.67,3,0.0,0.1134
8576,14.336,4,0.2,0.896
8577,102.3,1,0.0,26.598
8578,607.52,2,0.0,97.2032
8579,31.16,2,0.0,7.79
8580,2.61,1,0.0,1.2006
8581,10.332,3,0.6,-5.9409
8582,10.368,2,0.2,3.6288
8583,20.784,2,0.2,-3.6372
8584,66.96,5,0.2,-13.392
8585,17.248,2,0.2,6.0368
8586,11.088,7,0.7,-8.1312
8587,1287.45,5,0.0,244.6155
8588,168.1,5,0.0,43.706
8589,51.968,2,0.2,-10.3936
8590,4.768,2,0.2,0.4768
8591,7.98,3,0.0,3.9102
8592,18.688,2,0.2,7.008
8593,11.664,3,0.2,3.3534
8594,191.976,3,0.2,38.3952
8595,499.168,4,0.2,31.198
8596,11.88,2,0.0,5.346
8597,35.44,1,0.0,16.6568
8598,67.136,4,0.2,25.176
8599,4.32,3,0.2,1.512
8600,14.94,3,0.0,7.0218
8601,40.54,2,0.0,11.3512
8602,7.312,1,0.2,2.5592
8603,475.944,7,0.2,59.493
8604,30.08,2,0.2,-5.264
8605,165.6,3,0.2,-6.21
8606,180.96,5,0.2,13.572
8607,23.18,2,0.0,7.6494
8608,56.96,2,0.0,21.0752
8609,15.56,4,0.0,4.0456
8610,353.568,2,0.2,-44.196
8611,13.96,2,0.0,6.7008
8612,82.95,5,0.0,29.0325
8613,39.68,2,0.0,10.3168
8614,479.97,3,0.0,177.5889
8615,7.38,2,0.0,3.4686
8616,14.256,3,0.2,4.455
8617,81.98,2,0.0,40.1702
8618,39.624,3,0.2,13.8684
8619,399.672,7,0.2,-14.9877
8620,65.12,4,0.0,16.9312
8621,30.56,5,0.6,-19.864
8622,20.768,2,0.2,2.3364
8623,39.808,4,0.2,3.9808
8624,121.104,6,0.7,-100.92
8625,111.96,5,0.2,-1.3995
8626,15.696,3,0.2,5.1012
8627,70.26,3,0.0,18.9702
8628,90.0,5,0.0,16.2
8629,6.096,2,0.2,2.0574
8630,481.176,2,0.4,-120.294
8631,7.24,4,0.0,2.3892
8632,177.45,5,0.5,-78.078
8633,1369.764,6,0.7,-913.176
8634,9.48,3,0.2,0.711
8635,130.98,2,0.5,-89.0664
8636,174.95,5,0.0,45.487
8637,826.0,5,0.0,214.76
8638,139.58,7,0.0,39.0824
8639,399.95,5,0.0,143.982
8640,12.39,3,0.0,5.8233
8641,760.98,5,0.8,-1141.47
8642,67.86,6,0.7,-45.24
8643,31.504,11,0.2,11.814
8644,5.04,1,0.2,1.638
8645,39.879,7,0.7,-29.2446
8646,4.712,1,0.2,1.4136
8647,194.352,3,0.2,19.4352
8648,97.424,2,0.2,10.9602
8649,704.76,5,0.2,26.4285
8650,27.396,3,0.7,-20.0904
8651,5.7,5,0.0,2.679
8652,14.19,3,0.0,5.5341
8653,7.3,2,0.0,2.19
8654,199.98,2,0.0,75.9924
8655,144.96,4,0.0,60.8832
8656,118.0,2,0.0,20.06
8657,48.94,1,0.0,24.47
8658,22.66,2,0.0,9.7438
8659,0.836,1,0.8,-1.3376
8660,30.96,6,0.2,11.223
8661,723.92,5,0.2,-81.441
8662,21.968,4,0.6,-15.9268
8663,619.152,6,0.2,69.6546
8664,127.904,7,0.2,41.5688
8665,94.2,5,0.0,39.564
8666,49.5,5,0.0,13.365
8667,16.52,5,0.2,1.652
8668,55.36,4,0.2,19.376
8669,11.56,1,0.2,3.757
8670,17.12,4,0.0,7.704
8671,182.352,3,0.2,-18.2352
8672,118.16,2,0.2,-25.109
8673,18.368,2,0.2,6.1992
8674,600.558,3,0.3,-8.5794
8675,50.352,3,0.2,-8.1822
8676,28.032,6,0.2,3.504
8677,7.692,1,0.6,-3.6537
8678,517.405,5,0.3,-81.3065
8679,8.608,8,0.8,-13.3424
8680,159.56,5,0.2,33.9065
8681,2104.55,7,0.0,694.5015
8682,40.7,5,0.0,11.803
8683,47.79,3,0.0,16.2486
8684,5.16,2,0.0,1.3416
8685,21.21,7,0.0,4.4541
8686,96.36,6,0.0,25.0536
8687,231.72,2,0.0,11.586
8688,17.9,5,0.0,8.95
8689,12.48,2,0.0,5.616
8690,8.016,3,0.2,1.1022
8691,259.896,2,0.4,-56.3108
8692,247.188,2,0.4,-49.4376
8693,279.96,5,0.2,48.993
8694,450.0,5,0.0,162.0
8695,19.44,3,0.0,9.5256
8696,300.904,1,0.2,11.2839
8697,239.976,3,0.2,26.9973
8698,31.168,4,0.2,9.3504
8699,120.96,2,0.4,-28.224
8700,2239.936,8,0.2,223.9936
8701,76.608,8,0.2,6.7032
8702,142.776,1,0.2,17.847
8703,91.36,5,0.2,29.692
8704,3.552,2,0.2,0.444
8705,115.136,8,0.2,11.5136
8706,4.71,1,0.0,0.0
8707,172.764,2,0.1,13.4372
8708,3.52,2,0.0,1.6896
8709,79.968,4,0.2,-17.9928
8710,305.9745,3,0.15,25.1979
8711,344.91,3,0.0,10.3473
8712,626.352,3,0.2,-23.4882
8713,359.499,3,0.15,-29.6058
8714,71.952,6,0.2,5.3964
8715,29.8,5,0.2,9.3125
8716,1.824,1,0.7,-1.3984
